ID;Movimiento;Tipo;DMG;CD;Tiempo;Atributo;Habilidad;Acc;Efecto;Efecto RPG;Base;Blanco;Prioridad;Distancia;Categoria;Nivel;Name;Comando;Moves
ID_58;Rayo Hielo;Hielo;DB + 2d4;1 Ronda;2 Acciones;Destreza;Lanzar;+1;10% de congelar al rival.;"CD 18 de Congelar al rival.
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);Congelacion;Ace;Rayo Hielo (2A);"/me Rayo Hielo
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Hielo ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Congelar al rival.
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: Congelacion";Ice Beam
ID_59;Ventisca;Hielo;DB + 1d6 + 2;2 Rondas;2 Acciones;Energia;Canalizar;-3;10% de congelar al rival. En Granizo no falla.;"CD 18 de Congelar al rival; Si el clima es Granizo Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);"Congelacion; Clima";Ace;Ventisca (2A);"/me Ventisca
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} -3]]
Tipo: Hielo ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Congelar al rival; Si el clima es Granizo Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Congelacion; Clima";Blizzard
ID_60;Psicorrayo;Psiquico;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Lanzar;+1;10% de confundir al rival.;"CD 18 de confundir al rival.
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);-;Begginer;Psicorrayo (2A);"/me Psicorrayo
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de confundir al rival.
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: -";Psybeam
ID_61;Rayo Burbuja;Agua;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Lanzar;+1;10% de reducir un nivel la Velocidad al rival.;"CD 18 de Reducir -1 DES.
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);-;Begginer;Rayo Burbuja (2A);"/me Rayo Burbuja
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Agua ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Reducir -1 DES.
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: -";Bubble Beam
ID_62;Rayo Aurora;Hielo;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Lanzar;+1;10% de reducir un nivel el Ataque al rival.;"CD 18 de Reducir -1 FUE.
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);-;Begginer;Rayo Aurora (2A);"/me Rayo Aurora
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Hielo ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Reducir -1 FUE.
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: -";Aurora Beam
ID_64;Picotazo;Volador;DB + 1d4 + 1;2 / Ronda;2 Acciones;Destreza;Combatir;+1;Ninguno.;Ninguno.;Fisico;Elegido;0;Contacto (5ft);-;Begginer;Picotazo (2A);"/me Picotazo
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Volador ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 2 / Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Ninguno.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Peck
ID_65;Pico Taladro;Volador;DB + 1d8;0 Rondas;2 Acciones;Destreza;Combatir;+1;Ninguno.;-;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Pico Taladro (2A);"/me Pico Taladro
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Volador ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Drill Peck
ID_66;Sumision;Lucha;DB + 1d8;0 Rondas;2 Acciones;Destreza;Combatir;-2;Provoca un da§o de retroceso del 25% del da§o provocado al Pokemon rival.; El Usuario pierde HP equivalente al DB;Fisico;Elegido;0;Contacto (5ft);Recoil;Begginer;Sumision (2A);"/me Sumision
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -2]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  El Usuario pierde HP equivalente al DB
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recoil";Submission
ID_67;Patada Baja;Lucha;Xd4;1 Ronda;2 Acciones;Destreza;Combatir;+1;Este movimiento tiene un poder base variable entre 20 y 120, en funcion del peso del Pokemon rival.;El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Blanco contra la VIT del Usuario  (Max 5d4);Fisico;Elegido;0;Contacto (5ft);Creciente;Amateur;Patada Baja (2A);"/me Patada Baja
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de VIT adicional del Blanco contra la VIT del Usuario  (Max 5d4)
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Creciente";Low Kick
ID_69;Sismico;Lucha;1 por Accion;0 Rondas;1-3 Acciones;Fuerza;Atletismo;+1;Causa un da§o equivalente al nivel del usuario.;El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia;Fisico;Elegido;0;Contacto (5ft);-;Begginer;#N/D;"/me Sismico
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Fuerza} + @{Atletismo} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[1 por Accion]]
CoolDown: 0 Rondas ; Tiempo: 1-3 Acciones
Prioridad: 0
Efecto: El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Seismic Toss
ID_70;Fuerza;Normal;DB + 1d8;1 Ronda;2 Acciones;Fuerza;Combatir;+1;Ninguno.;-;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Fuerza (2A);"/me Fuerza
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Strength
ID_71;Absorber;Planta;DB + 1d4;1 Ronda;3 Acciones;Destreza;Empatia;+1;El usuario recupera PS equivalente a la mitad del da§o causado.;El usuario recupera PS equivalente a la mitad del da§o causado.;Especial;Elegido;0;Lanzar (25 ft);Drenaje;Begginer;Absorber (3A);"/me Absorber
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Empatia} +@{Precision} +1]]
Tipo: Planta ; Da§o:
[[@{Energia} + 1d4]]
CoolDown: 1 Ronda ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a la mitad del da§o causado.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Drenaje";Absorb
ID_72;Megaagotar;Planta;DB + 1d4 + 1;1 Ronda;2 Acciones;Destreza;Empatia;+1;El usuario recupera PS equivalente a la mitad del da§o causado.;El usuario recupera PS equivalente a la mitad del da§o causado.;Especial;Elegido;0;Lanzar (25 ft);Drenaje;Amateur;Megaagotar (2A);"/me Megaagotar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Empatia} +@{Precision} +1]]
Tipo: Planta ; Da§o:
[[@{Energia} + 1d4 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a la mitad del da§o causado.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Drenaje";Mega Drain
ID_73;Drenadoras;Planta;-;1 Ronda;2 Acciones;Energia;Naturaleza;-1;Hace perder al rival un 12.5% de su PS cada turno, y lo transfiere a nuestro Pokemon. Inefectivo contra Pokemon de tipo Planta.;El usuario roba 1 PS del blanco infectado al final de cada ronda. Dura 4 Rondas.;Otros;Elegido;0;Lanzar (25 ft);Drenaje;Amateur;Drenadoras (2A);"/me Drenadoras
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -1]]
Tipo: Planta ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario roba 1 PS del blanco infectado al final de cada ronda. Dura 4 Rondas.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Drenaje";Leech Seed
ID_75;Hoja Afilada;Planta;DB + 1d6;0 Rondas;2 Acciones;Destreza;Lanzar;+0;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;Fisico;Oponentes;0;Cono (15 ft);"Corte; Preciso";Begginer;Hoja Afilada (2A);"/me Hoja Afilada
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +0]]
Tipo: Planta ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce valor critico en 1
Tags: Cono (15 ft)/ Blanco: Oponentes/ Tags: Corte; Preciso";Razor Leaf
ID_78;Paralizador;Planta;-;0 Rondas;2 Acciones;Energia;Naturaleza;-3;Provoca Paralisis.;Paraliza a los objetivos;Otros;Elegido;0;Area (10ft);"Polvo; Paralisis";Amateur;Paralizador (2A);"/me Paralizador
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -3]]
Tipo: Planta ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Paraliza a los objetivos
Tags: Area (10ft)/ Blanco: Elegido/ Tags: Polvo; Paralisis";Stun Spore
ID_82;Furia Dragon;Dragon;2;1 Ronda;2 Acciones;Energia;Canalizar;+1;Causa un da§o de 40 PS al Pokemon rival.;El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia;Especial;Elegido;0;Cono (15 ft);-;Starter;Furia Dragon (2A);"/me Furia Dragon
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} +1]]
Tipo: Dragon ; Da§o:
[[2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: -";Dragon Rage
ID_83;Giro Fuego;Fuego;DB + 1d4 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;-2;El Pokemon rival permanece atrapado de 4 a 5 turnos, recibiendo un da§o del 12.5% del PS cada turno.; Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda;Especial;Elegido;0;Larga (40 ft);Prision;Amateur;Giro Fuego (2A);"/me Giro Fuego
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -2]]
Tipo: Fuego ; Da§o:
[[@{Energia} + 1d4 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda
Tags: Larga (40 ft)/ Blanco: Elegido/ Tags: Prision";Fire Spin
ID_84;Impactrueno;Electrico;DB + 1d4 + 1;0 Rondas;2 Acciones;Destreza;Canalizar;+1;10% de paralizar al rival.;"CD 18 de Paralizar al rival.
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Paralisis;Starter;Impactrueno (2A);"/me Impactrueno
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 1d4 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Paralizar al rival.
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Paralisis";Thunder Shock
ID_85;Rayo;Electrico;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;+1;10% de paralizar al rival.;"CD 18 de Paralizar al rival
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);Paralisis;Amateur;Rayo (2A);"/me Rayo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Paralizar al rival
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: Paralisis";Thunderbolt
ID_86;Onda Trueno;Electrico;-;0 Rondas;2 Acciones;Sabiduria;Naturaleza;-1;Provoca Paralisis.;Provoca Paralisis.;Otros;Elegido;0;Lanzar (25 ft);Paralisis;Begginer;Onda Trueno (2A);"/me Onda Trueno
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Sabiduria} + @{Naturaleza} +@{Precision} -1]]
Tipo: Electrico ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Provoca Paralisis.
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Paralisis";Thunder Wave
ID_87;Trueno;Electrico;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Canalizar;-3;30% de paralizar al rival. Golpea a Pokemon en mitad de un Vuelo, Bote o Caida Libre. En Llovizna no falla. En Dia Soleado tiene 50% de precision.;"CD 14 de Paralizar al rival; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);"Paralisis; Clima";Ace;Trueno (2A);"/me Trueno
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} -3]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Paralizar al rival; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Paralisis; Clima";Thunder
ID_88;Lanzarrocas;Roca;DB + 1d6;1 Ronda;2 Acciones;Destreza;Lanzar;-1;Ninguno.;-;Fisico;Elegido;0;Lanzar (25 ft);-;Begginer;Lanzarrocas (2A);"/me Lanzarrocas
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} -1]]
Tipo: Roca ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Rock Throw
ID_89;Terremoto;Tierra;DB + 1d6 + 2;1 Ronda;2 Acciones;Fuerza;Combatir;+1;El da§o es doble si golpea a un Pokemon en mitad de una excavacion.;El da§o es doble si golpea a un Pokemon en mitad de una excavacion. Puede gastar una tercera accion para ampliar el area de efecto hasta 15 ft.;Fisico;Area;0;Area (10ft);-;Ace;Terremoto (2A);"/me Terremoto
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} +1]]
Tipo: Tierra ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o es doble si golpea a un Pokemon en mitad de una excavacion. Puede gastar una tercera accion para ampliar el area de efecto hasta 15 ft.
Tags: Area (10ft)/ Blanco: Area/ Tags: -";Earthquake
ID_91;Excavar;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Sigilo;+1;Precisa un turno de preparacion bajo tierra, en que solo puede ser golpeado por Terremoto y Magnitud, con el doble de poder base.;Entra bajo tierra, pudiendo desplazarse a la mitad de velocidad por accion. Con una nueva accion puede salir e impactar al rival.;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Excavar (2A);"/me Excavar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Sigilo} +@{Precision} +1]]
Tipo: Tierra ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Entra bajo tierra, pudiendo desplazarse a la mitad de velocidad por accion. Con una nueva accion puede salir e impactar al rival.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Dig
ID_93;Confusion;Psiquico;DB + 1d6;0 Rondas;2 Acciones;Destreza;Canalizar;+1;10% de confundir al rival.;"CD 18 de confundir al rival.
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);-;Begginer;Confusion (2A);"/me Confusion
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 1d6]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de confundir al rival.
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Confusion
ID_94;Psiquico;Psiquico;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;+1;10% de reducir un nivel la Defensa Especial al rival.;"CD 18 de Reducir -1 SAB
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Psiquico (2A);"/me Psiquico
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Reducir -1 SAB
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Psychic
ID_97;Agilidad;Psiquico;-;0 Rondas;3 Acciones;Destreza;Atletismo;+0;Aumenta dos niveles la Velocidad al usuario.;Aumenta +2 DES;Otros;Usuario;0;-;-;Amateur;Agilidad (3A);"/me Agilidad
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Atletismo} +@{Precision} +0]]
Tipo: Psiquico ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: Aumenta +2 DES
Tags: -/ Blanco: Usuario/ Tags: -";Agility
ID_98;Ataque Rapido;Normal;DB + 1d4 + 1;0 Rondas;Reaccion;Destreza;Combatir;+1;Golpea primero.;Sin Efecto;Fisico;Elegido;2;Contacto (5ft);-;Amateur;Ataque Rapido (R);"/me Ataque Rapido
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 0 Rondas ; Tiempo: Reaccion
Prioridad: 2
Efecto: Sin Efecto
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Quick Attack
ID_99;Furia;Normal;DB + 1d4;0 Rondas;2 Acciones;Destreza;Combatir;+1;Aumenta un nivel el Ataque al usuario si este es golpeado entre que usa este movimiento y el siguiente.;Aumenta +1 FUE por cada rival que le cause da§o hasta la siguiente ronda. El aumento se pierde si usa otro movimiento.;Fisico;Elegido;0;Contacto (5ft);-;Begginer;Furia (2A);"/me Furia
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Aumenta +1 FUE por cada rival que le cause da§o hasta la siguiente ronda. El aumento se pierde si usa otro movimiento.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Rage
ID_101;Tinieblas;Fantasma;2;1 Ronda;2 Acciones;Sabiduria;Etiqueta;+1;Causa un da§o equivalente al nivel del usuario.;El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia;Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Tinieblas (2A);"/me Tinieblas
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Sabiduria} + @{Etiqueta} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El movimiento da§a directamente al rival ignorando Defensas, aplica Debilidad o Resistencia
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Night Shade
ID_104;Doble Equipo;Normal;-;1 Ronda;1 Accion;Destreza;Acrobacias;+0;Aumenta un nivel la Evasion al usuario.;Gana 1 Reaccion adicional para Esquivar;Otros;Usuario;0;Propio;-;Starter;Doble Equipo (1A);"/me Doble Equipo
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Gana 1 Reaccion adicional para Esquivar
Tags: Propio/ Blanco: Usuario/ Tags: -";Double Team
ID_105;Recuperacion;Normal;-;2 Rondas;2 Acciones;Energia;Medicina;+0;El usuario recupera el 50% de su PS maximo.;El usuario recupera PS equivalente a su Car.;Otros;Usuario;0;Propio;Curacion;Amateur;Recuperacion (2A);"/me Recuperacion
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Medicina} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a su Car.
Tags: Propio/ Blanco: Usuario/ Tags: Curacion";Recover
ID_109;Rayo Confuso;Fantasma;-;1 Ronda;2 Acciones;Sabiduria;Naturaleza;+1;Provoca Confusion.;Confundo al Blanco;Otros;Elegido;0;Corta (10ft);-;Amateur;Rayo Confuso (2A);"/me Rayo Confuso
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Sabiduria} + @{Naturaleza} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Confundo al Blanco
Tags: Corta (10ft)/ Blanco: Elegido/ Tags: -";Confuse Ray
ID_116;Foco Energia;Normal;-;0 Rondas;2 Acciones;Sabiduria;Canalizar;+0;Aumenta la probabilidad de que el Pokemon haga Golpe Critico.;Reduce el valor de critico en 1 para todos los movimientos 5 Rondas;Otros;Usuario;0;Propio;-;Starter;Foco Energia (2A);"/me Foco Energia
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Sabiduria} + @{Canalizar} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce el valor de critico en 1 para todos los movimientos 5 Rondas
Tags: Propio/ Blanco: Usuario/ Tags: -";Focus Energy
ID_119;Espejo;Volador;-;0 Rondas;3 Acciones;Carisma;Empatia;+0;Usa el ultimo movimiento que ha utilizado el Pokemon rival.; Usa el ultimo movimiento que ha utilizado el Blanco manteniendo la precision de este movimiento.;Otros;Elegido;0;-;-;Amateur;Espejo (3A);"/me Espejo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Empatia} +@{Precision} +0]]
Tipo: Volador ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 3 Acciones
Prioridad: 0
Efecto:  Usa el ultimo movimiento que ha utilizado el Blanco manteniendo la precision de este movimiento.
Tags: -/ Blanco: Elegido/ Tags: -";Mirror Move
ID_121;Bomba Huevo;Normal;DB + 1d6 + 2;1 Ronda;2 Acciones;Destreza;Lanzar;-3;Ninguno.;-;Fisico;Elegido;0;Lanzar (25 ft);Proyectil;Begginer;Bomba Huevo (2A);"/me Bomba Huevo
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} -3]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Proyectil";Egg Bomb
ID_122;LengÅetazo;Fantasma;DB + 1d4;0 Rondas;2 Acciones;Destreza;Combatir;+1;30% de paralizar al rival.;"CD 14 de Paralizar al rival.
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Paralisis;Starter;LengÅetazo (2A);"/me LengÅetazo
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Paralizar al rival.
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Paralisis";Lick
ID_123;Polucion;Veneno;DB + 1d4;0 Rondas;2 Acciones;Energia;Canalizar;-3;40% de envenenar al rival.;"CD 12 de Envenenar al rival.
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Veneno;Begginer;Polucion (2A);"/me Polucion
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} -3]]
Tipo: Veneno ; Da§o:
[[@{Energia} + 1d4]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 12 de Envenenar al rival.
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Veneno";Smog
ID_124;Residuos;Veneno;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Canalizar;+1;30% de envenenar al rival.;"CD 14 de Envenenar al rival
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);Veneno;Begginer;Residuos (2A);"/me Residuos
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Veneno ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Envenenar al rival
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: Veneno";Sludge
